Distributor Area,Origin Area,Origin Latitude,Longitude_x,Destination Area,Destination Latitude,Destination Longitude,Volume (CS),Distance_km
Kalimantan,Samarinda,-0.502298,117.161801,Palangkaraya,-2.218321,113.900455,1000,409.5454343496073
Kalimantan,Sampit,-2.538901,112.956601,Palangkaraya,-2.218321,113.900455,1000,110.80274116727983
Kalimantan,Tarakan,0.334307,117.576925,Palangkaraya,-2.218321,113.900455,1000,497.0835639031088
Sulawesi,Kendari,-0.396513,12.250127,Palopo,-0.300675,12.020264,500,27.695387672092103
Sulawesi,Makassar,-0.510404,11.946298,Palopo,-0.300675,12.020264,500,24.60891990850536
Sulawesi,Manado,0.149518,12.486597,Palopo,-0.300675,12.020264,500,71.92258117544633
Sulawesi,Palu,-0.8232,11.988515,Palopo,-0.300675,12.020264,500,57.88586763664723
Sulawesi,Bau-Bau,-0.548159,122.58,Palopo,-0.300675,12.020264,200,12306.970332018456
Sulawesi,Bone,-0.455181,1.203264,Palopo,-0.300675,12.020264,200,1204.2376648549562
Sulawesi,Gorontalo,0.62005,12.302368,Palopo,-0.300675,12.020264,200,106.54172336546574
Sulawesi,Luwuk,-0.96424,12.278153,Palopo,-0.300675,12.020264,200,78.7888837785917
Sulawesi,Mamuju,-0.268747,11.889864,Palopo,-0.300675,12.020264,200,14.939033113519082
Sulawesi,Pare-Pare,-0.397929,11.965472,Palopo,-0.300675,12.020264,200,12.363074520325736
Sulawesi,Poso,-0.138101,12.076128,Palopo,-0.300675,12.020264,200,19.021751311348744
Sulawesi,Kendari,-0.396513,12.250127,Palu,-0.8232,11.988515,1000,55.44399317374852
Sulawesi,Makassar,-0.510404,11.946298,Palu,-0.8232,11.988515,1000,34.90501520031923
Sulawesi,Manado,0.149518,12.486597,Palu,-0.8232,11.988515,1000,121.00724968729965
Kalimantan,Ampah - Teweh ,-0.935414,114.901123,Pangkalanbun ,-2.684718,111.631067,50,412.04959613905
Kalimantan,Barabai,-2.581936,115.390569,Pangkalanbun ,-2.684718,111.631067,50,418.22110774331117
Kalimantan,Batulicin,-3.455801,11.599749,Pangkalanbun ,-2.684718,111.631067,50,11113.951808451826
Kalimantan,Bontang-Sangata,0.505968,117.532558,Pangkalanbun ,-2.684718,111.631067,50,745.5155801632526
Kalimantan,Ketapang,-0.015698,1.105215,Pangkalanbun ,-2.684718,111.631067,50,12300.948803982998
Kalimantan,Penajam-Grogot,-1.905754,116.197743,Pangkalanbun ,-2.684718,111.631067,50,515.202121388948
Kalimantan,Rantau,-2.934015,11.514198,Pangkalanbun ,-2.684718,111.631067,50,11126.765306410316
Kalimantan,Singkawang,0.906,1.089872,Pangkalanbun ,-2.684718,111.631067,50,12307.446415508275
Kalimantan,Sintang,-0.1378,1.128106,Pangkalanbun ,-2.684718,111.631067,50,12297.722482810992
Kalimantan,Balikpapan,-1.249963,116.868785,Pangkalanbun ,-2.684718,111.631067,100,603.9144201440354
Kalimantan,Banjarmasin,-3.330249,114.595582,Pangkalanbun ,-2.684718,111.631067,100,337.19688243818496
Kalimantan,Berau,2.138839,117.492022,Pangkalanbun ,-2.684718,111.631067,100,842.5523203780456
Kalimantan,Bontang,0.121456,117.484766,Pangkalanbun ,-2.684718,111.631067,100,721.5322074974456
Kalimantan,Palangkaraya,-2.218321,113.900455,Pangkalanbun ,-2.684718,111.631067,100,257.61177252141124
Kalimantan,Pontianak,-0.03109,1.093425,Pangkalanbun ,-2.684718,111.631067,100,12302.17431055635
Kalimantan,Samarinda,-0.502298,117.161801,Pangkalanbun ,-2.684718,111.631067,100,661.0288627682878
Kalimantan,Sampit,-2.538901,112.956601,Pangkalanbun ,-2.684718,111.631067,100,148.28470125191157
Kalimantan,Tarakan,0.334307,117.576925,Pangkalanbun ,-2.684718,111.631067,100,741.1179390662945
Sulawesi,Amurang,0.125533,12.463187,Pangkep,-0.481645,11.954193,50,87.8518733122892
Sulawesi,Barru,-0.440562,11.961877,Pangkep,-0.481645,11.954193,50,4.622551779115221
Sulawesi,Belopa,-0.336284,12.036455,Pangkep,-0.481645,11.954193,50,18.498665993146112
Sulawesi,Bitung,0.014711,12.515311,Pangkep,-0.481645,11.954193,50,83.14963245406709
Sulawesi,Bulukumba,-0.525188,12.015831,Pangkep,-0.481645,11.954193,50,8.382030390978901
Sulawesi,Gowa,-0.520514,11.946374,Pangkep,-0.481645,11.954193,50,4.38515938288597
Sulawesi,Jeneponto,-0.570104,11.972147,Pangkep,-0.481645,11.954193,50,9.983385250583849
Sulawesi,Kolaka,-0.407671,12.163507,Pangkep,-0.481645,11.954193,50,24.69408135295712
Sulawesi,Kotamobagu,0.72119,12.430148,Pangkep,-0.481645,11.954193,50,143.167033702819
Sulawesi,Mangkutana,-0.252535,12.082405,Pangkep,-0.481645,11.954193,50,29.077328377738663
Sulawesi,Marisa,0.48671,12.207034,Pangkep,-0.481645,11.954193,50,110.71260009781025
Sulawesi,Parigi,-0.81564,12.017009,Pangkep,-0.481645,11.954193,50,37.58739052349408
Sulawesi,Polman,-0.342045,11.931694,Pangkep,-0.481645,11.954193,50,15.63803511047386
Sulawesi,Sengkang,-0.414356,12.003914,Pangkep,-0.481645,11.954193,50,9.273270121612395
Sulawesi,Sinjai,-0.512906,12.025357,Pangkep,-0.481645,11.954193,50,8.64297248745308
Sulawesi,Takalar,-0.053974,11.943746,Pangkep,-0.481645,11.954193,50,47.30372101022038
Sulawesi,Tomohon,0.129712,1.248362,Pangkep,-0.481645,11.954193,50,1193.672155602214
Sulawesi,Toraja,-0.030292,1.198819,Pangkep,-0.481645,11.954193,50,1198.3075323180904
Sulawesi,Unaaha,-0.403681,12.248113,Pangkep,-0.481645,11.954193,50,33.8347372903573
Sulawesi,Kendari,-0.396513,12.250127,Pangkep,-0.481645,11.954193,100,34.260834226842654
Sulawesi,Makassar,-0.510404,11.946298,Pangkep,-0.481645,11.954193,100,3.2992122066069767
Sulawesi,Manado,0.149518,12.486597,Pangkep,-0.481645,11.954193,100,91.55985156753576
Sulawesi,Palu,-0.8232,11.988515,Pangkep,-0.481645,11.954193,100,37.95998991984823
Sulawesi,Bau-Bau,-0.548159,122.58,Pangkep,-0.481645,11.954193,100,12314.068058324494
Sulawesi,Bone,-0.455181,1.203264,Pangkep,-0.481645,11.954193,100,1196.7516645462488
Sulawesi,Gorontalo,0.62005,12.302368,Pangkep,-0.481645,11.954193,100,127.83620430950604
Sulawesi,Luwuk,-0.96424,12.278153,Pangkep,-0.481645,11.954193,100,64.40424593127862
Sulawesi,Mamuju,-0.268747,11.889864,Pangkep,-0.481645,11.954193,100,24.60609394394546
Sulawesi,Palopo,-0.300675,12.020264,Pangkep,-0.481645,11.954193,100,21.319448683785335
Sulawesi,Pare-Pare,-0.397929,11.965472,Pangkep,-0.481645,11.954193,100,9.341599738135491
Sulawesi,Poso,-0.138101,12.076128,Pangkep,-0.481645,11.954193,100,40.33935396870544
Sulawesi,Kendari,-0.396513,12.250127,Pare-Pare,-0.397929,11.965472,500,31.68728006626724
Sulawesi,Makassar,-0.510404,11.946298,Pare-Pare,-0.397929,11.965472,500,12.618667716727687
Sulawesi,Manado,0.149518,12.486597,Pare-Pare,-0.397929,11.965472,500,83.84265097963892
Sulawesi,Palu,-0.8232,11.988515,Pare-Pare,-0.397929,11.965472,500,47.09399173912992
Sulawesi,Bau-Bau,-0.548159,122.58,Pare-Pare,-0.397929,11.965472,200,12312.934332621713
Sulawesi,Bone,-0.455181,1.203264,Pare-Pare,-0.397929,11.965472,200,1198.0271147211004
Sulawesi,Gorontalo,0.62005,12.302368,Pare-Pare,-0.397929,11.965472,200,118.64534036359082
Sulawesi,Luwuk,-0.96424,12.278153,Pare-Pare,-0.397929,11.965472,200,71.64206944139138
Sulawesi,Mamuju,-0.268747,11.889864,Pare-Pare,-0.397929,11.965472,200,16.57938991858144
Sulawesi,Palopo,-0.300675,12.020264,Pare-Pare,-0.397929,11.965472,200,12.363074520325736
Sulawesi,Poso,-0.138101,12.076128,Pare-Pare,-0.397929,11.965472,200,31.2596204202152
Sulawesi,Amurang,0.125533,12.463187,Parigi,-0.81564,12.017009,50,115.31381181096671
Sulawesi,Barru,-0.440562,11.961877,Parigi,-0.81564,12.017009,50,41.92560734036423
Sulawesi,Belopa,-0.336284,12.036455,Parigi,-0.81564,12.017009,50,53.0486802071882
Sulawesi,Bitung,0.014711,12.515311,Parigi,-0.81564,12.017009,50,107.27016608496494
Sulawesi,Bulukumba,-0.525188,12.015831,Parigi,-0.81564,12.017009,50,32.11683208118006
Sulawesi,Gowa,-0.520514,11.946374,Parigi,-0.81564,12.017009,50,33.56720397789567
Sulawesi,Jeneponto,-0.570104,11.972147,Parigi,-0.81564,12.017009,50,27.605422170783335
Sulawesi,Kolaka,-0.407671,12.163507,Parigi,-0.81564,12.017009,50,47.967888961857284
Sulawesi,Kotamobagu,0.72119,12.430148,Parigi,-0.81564,12.017009,50,176.04699664777758
Sulawesi,Mangkutana,-0.252535,12.082405,Parigi,-0.81564,12.017009,50,62.68907248507196
Sulawesi,Marisa,0.48671,12.207034,Parigi,-0.81564,12.017009,50,145.55175753457073
Sulawesi,Pangkep,-0.481645,11.954193,Parigi,-0.81564,12.017009,50,37.58739052349408
Sulawesi,Polman,-0.342045,11.931694,Parigi,-0.81564,12.017009,50,53.22161802980495
Sulawesi,Sengkang,-0.414356,12.003914,Parigi,-0.81564,12.017009,50,44.395676675933295
Sulawesi,Sinjai,-0.512906,12.025357,Parigi,-0.81564,12.017009,50,33.487533702066116
Sulawesi,Takalar,-0.053974,11.943746,Parigi,-0.81564,12.017009,50,84.61465579789048
Sulawesi,Tomohon,0.129712,1.248362,Parigi,-0.81564,12.017009,50,1203.2744612064403
Sulawesi,Toraja,-0.030292,1.198819,Parigi,-0.81564,12.017009,50,1207.360346410779
Sulawesi,Unaaha,-0.403681,12.248113,Parigi,-0.81564,12.017009,50,52.31410085526893
Sulawesi,Kendari,-0.396513,12.250127,Parigi,-0.81564,12.017009,100,53.11485259284353
Sulawesi,Makassar,-0.510404,11.946298,Parigi,-0.81564,12.017009,100,34.65692273100562
Sulawesi,Manado,0.149518,12.486597,Parigi,-0.81564,12.017009,100,118.83589221469599
Sulawesi,Palu,-0.8232,11.988515,Parigi,-0.81564,12.017009,100,3.2799306529380545
Sulawesi,Bau-Bau,-0.548159,122.58,Parigi,-0.81564,12.017009,100,12306.539918179144
Sulawesi,Bone,-0.455181,1.203264,Parigi,-0.81564,12.017009,100,1204.3645720592758
Sulawesi,Gorontalo,0.62005,12.302368,Parigi,-0.81564,12.017009,100,161.89730179450214
Sulawesi,Luwuk,-0.96424,12.278153,Parigi,-0.81564,12.017009,100,33.38976396685903
Sulawesi,Mamuju,-0.268747,11.889864,Parigi,-0.81564,12.017009,100,62.106475150275585
Sulawesi,Palopo,-0.300675,12.020264,Parigi,-0.81564,12.017009,100,56.94309280469732
Sulawesi,Pare-Pare,-0.397929,11.965472,Parigi,-0.81564,12.017009,100,46.543044225404984
Sulawesi,Poso,-0.138101,12.076128,Parigi,-0.81564,12.017009,100,75.20691975209893
Kalimantan,Ampah - Teweh ,-0.935414,114.901123,Penajam-Grogot,-1.905754,116.197743,50,179.8133551800864
Kalimantan,Barabai,-2.581936,115.390569,Penajam-Grogot,-1.905754,116.197743,50,116.84120446385235
Kalimantan,Batulicin,-3.455801,11.599749,Penajam-Grogot,-1.905754,116.197743,50,11626.70400125645
Kalimantan,Bontang-Sangata,0.505968,117.532558,Penajam-Grogot,-1.905754,116.197743,50,305.26778131402557
Kalimantan,Ketapang,-0.015698,1.105215,Penajam-Grogot,-1.905754,116.197743,50,12810.313559961513
Kalimantan,Pangkalanbun ,-2.684718,111.631067,Penajam-Grogot,-1.905754,116.197743,50,515.202121388948
Kalimantan,Rantau,-2.934015,11.514198,Penajam-Grogot,-1.905754,116.197743,50,11639.03378707714
Kalimantan,Singkawang,0.906,1.089872,Penajam-Grogot,-1.905754,116.197743,50,12815.386440511087
Kalimantan,Sintang,-0.1378,1.128106,Penajam-Grogot,-1.905754,116.197743,50,12807.262966391532
Kalimantan,Balikpapan,-1.249963,116.868785,Penajam-Grogot,-1.905754,116.197743,100,104.0871771163504
Kalimantan,Banjarmasin,-3.330249,114.595582,Penajam-Grogot,-1.905754,116.197743,100,237.80882574260957
Kalimantan,Berau,2.138839,117.492022,Penajam-Grogot,-1.905754,116.197743,100,469.85580311818626
Kalimantan,Bontang,0.121456,117.484766,Penajam-Grogot,-1.905754,116.197743,100,266.01930381594997
Kalimantan,Palangkaraya,-2.218321,113.900455,Penajam-Grogot,-1.905754,116.197743,100,257.8945676982432
Kalimantan,Pontianak,-0.03109,1.093425,Penajam-Grogot,-1.905754,116.197743,100,12811.562310222618
Kalimantan,Samarinda,-0.502298,117.161801,Penajam-Grogot,-1.905754,116.197743,100,188.6653063800181
Kalimantan,Sampit,-2.538901,112.956601,Penajam-Grogot,-1.905754,116.197743,100,367.26555932529516
Kalimantan,Tarakan,0.334307,117.576925,Penajam-Grogot,-1.905754,116.197743,100,291.4040084125713
Sulawesi,Amurang,0.125533,12.463187,Polman,-0.342045,11.931694,50,78.57248721558253
Sulawesi,Barru,-0.440562,11.961877,Polman,-0.342045,11.931694,50,11.399827007871496
Sulawesi,Belopa,-0.336284,12.036455,Polman,-0.342045,11.931694,50,11.67912372339176
Sulawesi,Bitung,0.014711,12.515311,Polman,-0.342045,11.931694,50,76.00614673813126
Sulawesi,Bulukumba,-0.525188,12.015831,Polman,-0.342045,11.931694,50,22.311838902770866
Sulawesi,Gowa,-0.520514,11.946374,Polman,-0.342045,11.931694,50,19.801634768133177
Sulawesi,Jeneponto,-0.570104,11.972147,Polman,-0.342045,11.931694,50,25.6163741874659
Sulawesi,Kolaka,-0.407671,12.163507,Polman,-0.342045,11.931694,50,26.805650766822026
Sulawesi,Kotamobagu,0.72119,12.430148,Polman,-0.342045,11.931694,50,130.0024477045072
Sulawesi,Mangkutana,-0.252535,12.082405,Polman,-0.342045,11.931694,50,19.478787974182357
Sulawesi,Marisa,0.48671,12.207034,Polman,-0.342045,11.931694,50,96.62895409812275
Sulawesi,Pangkep,-0.481645,11.954193,Polman,-0.342045,11.931694,50,15.63803511047386
Sulawesi,Parigi,-0.81564,12.017009,Polman,-0.342045,11.931694,50,53.22161802980495
Sulawesi,Sengkang,-0.414356,12.003914,Polman,-0.342045,11.931694,50,11.338540893669656
Sulawesi,Sinjai,-0.512906,12.025357,Polman,-0.342045,11.931694,50,21.578824251485923
Sulawesi,Takalar,-0.053974,11.943746,Polman,-0.342045,11.931694,50,31.8814875972717
Sulawesi,Tomohon,0.129712,1.248362,Polman,-0.342045,11.931694,50,1190.4011899494215
Sulawesi,Toraja,-0.030292,1.198819,Polman,-0.342045,11.931694,50,1195.267624310779
Sulawesi,Unaaha,-0.403681,12.248113,Polman,-0.342045,11.931694,50,35.87616120048874
Sulawesi,Kendari,-0.396513,12.250127,Polman,-0.342045,11.931694,100,35.95508596390126
Sulawesi,Makassar,-0.510404,11.946298,Polman,-0.342045,11.931694,100,18.687031027472294
Sulawesi,Manado,0.149518,12.486597,Polman,-0.342045,11.931694,100,82.28042733973955
Sulawesi,Palu,-0.8232,11.988515,Polman,-0.342045,11.931694,100,53.57806656423878
Sulawesi,Bau-Bau,-0.548159,122.58,Polman,-0.342045,11.931694,100,12316.772478528106
Sulawesi,Bone,-0.455181,1.203264,Polman,-0.342045,11.931694,100,1194.3198977685436
Sulawesi,Gorontalo,0.62005,12.302368,Polman,-0.342045,11.931694,100,114.10497695924504
Sulawesi,Luwuk,-0.96424,12.278153,Polman,-0.342045,11.931694,100,78.87039479135207
Sulawesi,Mamuju,-0.268747,11.889864,Polman,-0.342045,11.931694,100,9.34726338023687
Sulawesi,Palopo,-0.300675,12.020264,Polman,-0.342045,11.931694,100,10.868932921082417
Sulawesi,Pare-Pare,-0.397929,11.965472,Polman,-0.342045,11.931694,100,7.233417293877553
Sulawesi,Poso,-0.138101,12.076128,Polman,-0.342045,11.931694,100,27.695731893971505
Kalimantan,Balikpapan,-1.249963,116.868785,Pontianak,-0.03109,1.093425,1000,12887.232231190803
Kalimantan,Banjarmasin,-3.330249,114.595582,Pontianak,-0.03109,1.093425,1000,12630.063511429164
Kalimantan,Berau,2.138839,117.492022,Pontianak,-0.03109,1.093425,1000,12955.354374160257
Kalimantan,Bontang,0.121456,117.484766,Pontianak,-0.03109,1.093425,1000,12956.625318498338
Kalimantan,Palangkaraya,-2.218321,113.900455,Pontianak,-0.03109,1.093425,1000,12555.449837430948
Kalimantan,Samarinda,-0.502298,117.161801,Pontianak,-0.03109,1.093425,1000,12920.517742572458
Kalimantan,Sampit,-2.538901,112.956601,Pontianak,-0.03109,1.093425,1000,12449.853260581154
Kalimantan,Tarakan,0.334307,117.576925,Pontianak,-0.03109,1.093425,1000,12966.851376279017
Sulawesi,Kendari,-0.396513,12.250127,Poso,-0.138101,12.076128,500,34.519934259371055
Sulawesi,Makassar,-0.510404,11.946298,Poso,-0.138101,12.076128,500,43.63031890696984
Sulawesi,Manado,0.149518,12.486597,Poso,-0.138101,12.076128,500,55.67146229354983
Sulawesi,Palu,-0.8232,11.988515,Poso,-0.138101,12.076128,500,76.37958671922512
Sulawesi,Bau-Bau,-0.548159,122.58,Poso,-0.138101,12.076128,200,12300.96173118423
Sulawesi,Bone,-0.455181,1.203264,Poso,-0.138101,12.076128,200,1210.8516972189589
Sulawesi,Gorontalo,0.62005,12.302368,Poso,-0.138101,12.076128,200,87.53324138444684
Sulawesi,Luwuk,-0.96424,12.278153,Poso,-0.138101,12.076128,200,94.07711933542318
Sulawesi,Mamuju,-0.268747,11.889864,Poso,-0.138101,12.076128,200,25.270860843360627
Sulawesi,Palopo,-0.300675,12.020264,Poso,-0.138101,12.076128,200,19.021751311348744
Sulawesi,Pare-Pare,-0.397929,11.965472,Poso,-0.138101,12.076128,200,31.2596204202152
Kalimantan,Ampah - Teweh ,-0.935414,114.901123,Rantau,-2.934015,11.514198,50,11501.320897339781
Kalimantan,Barabai,-2.581936,115.390569,Rantau,-2.934015,11.514198,50,11544.730299014436
Kalimantan,Batulicin,-3.455801,11.599749,Rantau,-2.934015,11.514198,50,58.47619684328281
Kalimantan,Bontang-Sangata,0.505968,117.532558,Rantau,-2.934015,11.514198,50,11802.38022133925
Kalimantan,Ketapang,-0.015698,1.105215,Rantau,-2.934015,11.514198,50,1202.3288293975115
Kalimantan,Pangkalanbun ,-2.684718,111.631067,Rantau,-2.934015,11.514198,50,11126.765306410316
Kalimantan,Penajam-Grogot,-1.905754,116.197743,Rantau,-2.934015,11.514198,50,11639.03378707714
Kalimantan,Singkawang,0.906,1.089872,Rantau,-2.934015,11.514198,50,1235.3021567528986
Kalimantan,Sintang,-0.1378,1.128106,Rantau,-2.934015,11.514198,50,1196.2937112574791
Kalimantan,Balikpapan,-1.249963,116.868785,Rantau,-2.934015,11.514198,100,11717.947324343078
Kalimantan,Banjarmasin,-3.330249,114.595582,Rantau,-2.934015,11.514198,100,11451.156406254428
Kalimantan,Berau,2.138839,117.492022,Rantau,-2.934015,11.514198,100,11806.255556265578
Kalimantan,Bontang,0.121456,117.484766,Rantau,-2.934015,11.514198,100,11794.874892467127
Kalimantan,Palangkaraya,-2.218321,113.900455,Rantau,-2.934015,11.514198,100,11381.82730048667
Kalimantan,Pontianak,-0.03109,1.093425,Rantau,-2.934015,11.514198,100,1203.1348393350293
Kalimantan,Samarinda,-0.502298,117.161801,Rantau,-2.934015,11.514198,100,11755.247069208957
Kalimantan,Sampit,-2.538901,112.956601,Rantau,-2.934015,11.514198,100,11274.87849493547
Kalimantan,Tarakan,0.334307,117.576925,Rantau,-2.934015,11.514198,100,11806.343977946986
Kalimantan,Balikpapan,-1.249963,116.868785,Samarinda,-0.502298,117.161801,1000,88.87337239275861
Kalimantan,Banjarmasin,-3.330249,114.595582,Samarinda,-0.502298,117.161801,1000,423.4186305032907
Kalimantan,Berau,2.138839,117.492022,Samarinda,-0.502298,117.161801,1000,294.34649727720716
Kalimantan,Bontang,0.121456,117.484766,Samarinda,-0.502298,117.161801,1000,77.77893070213044
Kalimantan,Palangkaraya,-2.218321,113.900455,Samarinda,-0.502298,117.161801,1000,409.5454343496073
Kalimantan,Pontianak,-0.03109,1.093425,Samarinda,-0.502298,117.161801,1000,12920.517742572458
Kalimantan,Sampit,-2.538901,112.956601,Samarinda,-0.502298,117.161801,1000,519.3021537584655
Kalimantan,Tarakan,0.334307,117.576925,Samarinda,-0.502298,117.161801,1000,103.40695106011368
Kalimantan,Balikpapan,-1.249963,116.868785,Sampit,-2.538901,112.956601,1000,457.997522905023
Kalimantan,Banjarmasin,-3.330249,114.595582,Sampit,-2.538901,112.956601,1000,202.13394006883573
Kalimantan,Berau,2.138839,117.492022,Sampit,-2.538901,112.956601,1000,722.7023707579852
Kalimantan,Bontang,0.121456,117.484766,Sampit,-2.538901,112.956601,1000,583.4956633532341
Kalimantan,Palangkaraya,-2.218321,113.900455,Sampit,-2.538901,112.956601,1000,110.80274116727983
Kalimantan,Pontianak,-0.03109,1.093425,Sampit,-2.538901,112.956601,1000,12449.853260581154
Kalimantan,Samarinda,-0.502298,117.161801,Sampit,-2.538901,112.956601,1000,519.3021537584655
Kalimantan,Tarakan,0.334307,117.576925,Sampit,-2.538901,112.956601,1000,604.4182440001989
Sulawesi,Amurang,0.125533,12.463187,Sengkang,-0.414356,12.003914,50,78.59814510586713
Sulawesi,Barru,-0.440562,11.961877,Sengkang,-0.414356,12.003914,50,5.503961221605779
Sulawesi,Belopa,-0.336284,12.036455,Sengkang,-0.414356,12.003914,50,9.361948830341479
Sulawesi,Bitung,0.014711,12.515311,Sengkang,-0.414356,12.003914,50,74.10605219969577
Sulawesi,Bulukumba,-0.525188,12.015831,Sengkang,-0.414356,12.003914,50,12.32676293120679
Sulawesi,Gowa,-0.520514,11.946374,Sengkang,-0.414356,12.003914,50,13.372148267077566
Sulawesi,Jeneponto,-0.570104,11.972147,Sengkang,-0.414356,12.003914,50,17.581028375681086
Sulawesi,Kolaka,-0.407671,12.163507,Sengkang,-0.414356,12.003914,50,17.78072905611018
Sulawesi,Kotamobagu,0.72119,12.430148,Sengkang,-0.414356,12.003914,50,134.22783134841094
Sulawesi,Mangkutana,-0.252535,12.082405,Sengkang,-0.414356,12.003914,50,19.912581672502764
Sulawesi,Marisa,0.48671,12.207034,Sengkang,-0.414356,12.003914,50,102.16818523464313
Sulawesi,Pangkep,-0.481645,11.954193,Sengkang,-0.414356,12.003914,50,9.273270121612395
Sulawesi,Parigi,-0.81564,12.017009,Sengkang,-0.414356,12.003914,50,44.395676675933295
Sulawesi,Polman,-0.342045,11.931694,Sengkang,-0.414356,12.003914,50,11.338540893669656
Sulawesi,Sinjai,-0.512906,12.025357,Sengkang,-0.414356,12.003914,50,11.155462538540286
Sulawesi,Takalar,-0.053974,11.943746,Sengkang,-0.414356,12.003914,50,40.40794878643171
Sulawesi,Tomohon,0.129712,1.248362,Sengkang,-0.414356,12.003914,50,1198.804883183027
Sulawesi,Toraja,-0.030292,1.198819,Sengkang,-0.414356,12.003914,50,1203.555884154821
Sulawesi,Unaaha,-0.403681,12.248113,Sengkang,-0.414356,12.003914,50,27.209035934590318
Sulawesi,Kendari,-0.396513,12.250127,Sengkang,-0.414356,12.003914,100,27.478546156166857
Sulawesi,Makassar,-0.510404,11.946298,Sengkang,-0.414356,12.003914,100,12.406764447903786
Sulawesi,Manado,0.149518,12.486597,Sengkang,-0.414356,12.003914,100,82.30802262691137
Sulawesi,Palu,-0.8232,11.988515,Sengkang,-0.414356,12.003914,100,45.24016865910801
Sulawesi,Bau-Bau,-0.548159,122.58,Sengkang,-0.414356,12.003914,100,12308.631989262876
Sulawesi,Bone,-0.455181,1.203264,Sengkang,-0.414356,12.003914,100,1202.296821788682
Sulawesi,Gorontalo,0.62005,12.302368,Sengkang,-0.414356,12.003914,100,119.10616178987584
Sulawesi,Luwuk,-0.96424,12.278153,Sengkang,-0.414356,12.003914,100,68.03562138758544
Sulawesi,Mamuju,-0.268747,11.889864,Sengkang,-0.414356,12.003914,100,20.503954620549514
Sulawesi,Palopo,-0.300675,12.020264,Sengkang,-0.414356,12.003914,100,12.701277378866187
Sulawesi,Pare-Pare,-0.397929,11.965472,Sengkang,-0.414356,12.003914,100,4.648784279060823
Sulawesi,Poso,-0.138101,12.076128,Sengkang,-0.414356,12.003914,100,31.58674160897906
Kalimantan,Ampah - Teweh ,-0.935414,114.901123,Singkawang,0.906,1.089872,50,12670.464740262143
Kalimantan,Barabai,-2.581936,115.390569,Singkawang,0.906,1.089872,50,12725.53671635498
Kalimantan,Batulicin,-3.455801,11.599749,Singkawang,0.906,1.089872,50,1264.9429815548208
Kalimantan,Bontang-Sangata,0.505968,117.532558,Singkawang,0.906,1.089872,50,12960.828668004067
Kalimantan,Ketapang,-0.015698,1.105215,Singkawang,0.906,1.089872,50,101.93048220370802
Kalimantan,Pangkalanbun ,-2.684718,111.631067,Singkawang,0.906,1.089872,50,12307.446415508275
Kalimantan,Penajam-Grogot,-1.905754,116.197743,Singkawang,0.906,1.089872,50,12815.386440511087
Kalimantan,Rantau,-2.934015,11.514198,Singkawang,0.906,1.089872,50,1235.3021567528986
Kalimantan,Sintang,-0.1378,1.128106,Singkawang,0.906,1.089872,50,115.49595752211661
Kalimantan,Balikpapan,-1.249963,116.868785,Singkawang,0.906,1.089872,100,12889.75028212877
Kalimantan,Banjarmasin,-3.330249,114.595582,Singkawang,0.906,1.089872,100,12636.669736878455
Kalimantan,Berau,2.138839,117.492022,Singkawang,0.906,1.089872,100,12951.035748324137
Kalimantan,Bontang,0.121456,117.484766,Singkawang,0.906,1.089872,100,12956.37758941464
Kalimantan,Palangkaraya,-2.218321,113.900455,Singkawang,0.906,1.089872,100,12559.855973036396
Kalimantan,Pontianak,-0.03109,1.093425,Singkawang,0.906,1.089872,100,103.61888677129849
Kalimantan,Samarinda,-0.502298,117.161801,Singkawang,0.906,1.089872,100,12921.53205138026
Kalimantan,Sampit,-2.538901,112.956601,Singkawang,0.906,1.089872,100,12454.868332255697
Kalimantan,Tarakan,0.334307,117.576925,Singkawang,0.906,1.089872,100,12966.171788367536
Sulawesi,Amurang,0.125533,12.463187,Sinjai,-0.512906,12.025357,50,85.78511705077773
Sulawesi,Barru,-0.440562,11.961877,Sinjai,-0.512906,12.025357,50,10.67347664916156
Sulawesi,Belopa,-0.336284,12.036455,Sinjai,-0.512906,12.025357,50,19.568894834261442
Sulawesi,Bitung,0.014711,12.515311,Sinjai,-0.512906,12.025357,50,79.86456942054033
Sulawesi,Bulukumba,-0.525188,12.015831,Sinjai,-0.512906,12.025357,50,1.7230162499988082
Sulawesi,Gowa,-0.520514,11.946374,Sinjai,-0.512906,12.025357,50,8.832147410857862
Sulawesi,Jeneponto,-0.570104,11.972147,Sinjai,-0.512906,12.025357,50,8.665071885527604
Sulawesi,Kolaka,-0.407671,12.163507,Sinjai,-0.512906,12.025357,50,19.284583533982534
Sulawesi,Kotamobagu,0.72119,12.430148,Sinjai,-0.512906,12.025357,50,143.7065380772077
Sulawesi,Mangkutana,-0.252535,12.082405,Sinjai,-0.512906,12.025357,50,29.48239866894537
Sulawesi,Marisa,0.48671,12.207034,Sinjai,-0.512906,12.025357,50,112.36679229183129
Sulawesi,Pangkep,-0.481645,11.954193,Sinjai,-0.512906,12.025357,50,8.64297248745308
Sulawesi,Parigi,-0.81564,12.017009,Sinjai,-0.512906,12.025357,50,33.487533702066116
Sulawesi,Polman,-0.342045,11.931694,Sinjai,-0.512906,12.025357,50,21.578824251485923
Sulawesi,Sengkang,-0.414356,12.003914,Sinjai,-0.512906,12.025357,50,11.155462538540286
